account_number,predicted_probability
101997,0.03
101998,0.0
101999,0.0
102000,0.0
102001,0.01
102002,0.03
102003,0.01
102004,0.05
102005,0.0
102006,0.01
102007,0.03
102008,0.0
102009,0.01
102010,0.03
102011,0.02
102012,0.01
102013,0.0
102014,0.04
102015,0.0
102016,0.02
102017,0.03
102018,0.01
102019,0.06
102020,0.0
102021,0.02
102022,0.0
102023,0.1
102024,0.0
102025,0.0
102026,0.02
102027,0.0
102028,0.01
102029,0.0
102030,0.0
102031,0.01
102032,0.0
102033,0.02
102034,0.06
102035,0.0
102036,0.0
102037,0.04
102038,0.0
102039,0.0
102040,0.02
102041,0.01
102042,0.0
102043,0.02
102044,0.01
102045,0.01
102046,0.0
102047,0.0
102048,0.07
102049,0.0
102050,0.07
102051,0.0
102052,0.0
102053,0.0
102054,0.0
102055,0.0
102056,0.07
102057,0.0
102058,0.01
102059,0.0
102060,0.0
102061,0.0
102062,0.03
102063,0.0
102064,0.0
102065,0.0
102066,0.0
102067,0.02
102068,0.09
102069,0.0
102070,0.0
102071,0.01
102072,0.01
102073,0.02
102074,0.0
102075,0.01
102076,0.01
102077,0.0
102078,0.0
102079,0.0
102080,0.01
102081,0.0
102082,0.0
102083,0.03
102084,0.0
102085,0.01
102086,0.0
102087,0.0
102088,0.11
102089,0.0
102090,0.03
102091,0.0
102092,0.08
102093,0.0
102094,0.03
102095,0.0
102096,0.01
102097,0.0
102098,0.0
102099,0.03
102100,0.01
102101,0.01
102102,0.0
102103,0.04
102104,0.01
102105,0.05
102106,0.0
102107,0.02
102108,0.0
102109,0.04
102110,0.0
102111,0.0
102112,0.0
102113,0.07
102114,0.0
102115,0.03
102116,0.02
102117,0.02
102118,0.04
102119,0.0
102120,0.1
102121,0.0
102122,0.0
102123,0.0
102124,0.0
102125,0.07
102126,0.04
102127,0.05
102128,0.0
102129,0.01
102130,0.0
102131,0.0
102132,0.0
102133,0.01
102134,0.0
102135,0.01
102136,0.0
102137,0.06
102138,0.01
102139,0.0
102140,0.0
102141,0.01
102142,0.0
102143,0.04
102144,0.0
102145,0.01
102146,0.0
102147,0.0
102148,0.0
102149,0.0
102150,0.0
102151,0.0
102152,0.0
102153,0.02
102154,0.0
102155,0.02
102156,0.0
102157,0.02
102158,0.03
102159,0.09
102160,0.0
102161,0.0
102162,0.0
102163,0.05
102164,0.0
102165,0.0
102166,0.01
102167,0.0
102168,0.02
102169,0.0
102170,0.06
102171,0.02
102172,0.0
102173,0.0
102174,0.01
102175,0.01
102176,0.06
102177,0.0
102178,0.0
102179,0.02
102180,0.0
102181,0.16
102182,0.0
102183,0.05
102184,0.0
102185,0.04
102186,0.0
102187,0.03
102188,0.0
102189,0.0
102190,0.0
102191,0.01
102192,0.02
102193,0.04
102194,0.03
102195,0.0
102196,0.0
102197,0.0
102198,0.0
102199,0.0
102200,0.0
102201,0.0
102202,0.0
102203,0.02
102204,0.0
102205,0.0
102206,0.0
102207,0.0
102208,0.01
102209,0.0
102210,0.02
102211,0.01
102212,0.0
102213,0.0
102214,0.03
102215,0.0
102216,0.02
102217,0.0
102218,0.0
102219,0.0
102220,0.0
102221,0.0
102222,0.0
102223,0.0
102224,0.0
102225,0.01
102226,0.0
102227,0.02
102228,0.0
102229,0.0
102230,0.0
102231,0.0
102232,0.0
102233,0.01
102234,0.0
102235,0.0
102236,0.01
102237,0.04
102238,0.05
102239,0.0
102240,0.0
102241,0.0
102242,0.03
102243,0.03
102244,0.06
102245,0.09
102246,0.0
102247,0.01
102248,0.01
102249,0.01
102250,0.0
102251,0.0
102252,0.0
102253,0.0
102254,0.0
102255,0.0
102256,0.0
102257,0.0
102258,0.0
102259,0.02
102260,0.0
102261,0.0
102262,0.0
102263,0.0
102264,0.01
102265,0.02
102266,0.02
102267,0.03
102268,0.0
102269,0.0
102270,0.01
102271,0.0
102272,0.03
102273,0.0
102274,0.08
102275,0.0
102276,0.0
102277,0.03
102278,0.0
102279,0.01
102280,0.07
102281,0.0
102282,0.0
102283,0.0
102284,0.01
102285,0.0
102286,0.07
102287,0.04
102288,0.07
102289,0.0
102290,0.0
102291,0.0
102292,0.0
102293,0.0
102294,0.0
102295,0.01
102296,0.0
102297,0.0
102298,0.0
102299,0.0
102300,0.0
102301,0.0
102302,0.0
102303,0.0
102304,0.01
102305,0.01
102306,0.0
102307,0.0
102308,0.0
102309,0.02
102310,0.03
102311,0.0
102312,0.06
102313,0.01
102314,0.0
102315,0.03
102316,0.08
102317,0.01
102318,0.0
102319,0.01
102320,0.0
102321,0.05
102322,0.0
102323,0.0
102324,0.01
102325,0.0
102326,0.05
102327,0.0
102328,0.0
102329,0.0
102330,0.05
102331,0.0
102332,0.0
102333,0.06
102334,0.07
102335,0.0
102336,0.04
102337,0.03
102338,0.0
102339,0.0
102340,0.0
102341,0.04
102342,0.0
102343,0.0
102344,0.02
102345,0.02
102346,0.05
102347,0.0
102348,0.0
102349,0.0
102350,0.0
102351,0.0
102352,0.0
102353,0.0
102354,0.0
102355,0.0
102356,0.01
102357,0.0
102358,0.0
102359,0.01
102360,0.0
102361,0.0
102362,0.0
102363,0.0
102364,0.0
102365,0.01
102366,0.0
102367,0.05
102368,0.0
102369,0.03
102370,0.0
102371,0.01
102372,0.0
102373,0.02
102374,0.0
102375,0.0
102376,0.0
102377,0.0
102378,0.03
102379,0.06
102380,0.0
102381,0.0
102382,0.0
102383,0.01
102384,0.0
102385,0.0
102386,0.0
102387,0.0
102388,0.01
102389,0.0
102390,0.0
102391,0.01
102392,0.02
102393,0.0
102394,0.0
102395,0.0
102396,0.0
102397,0.01
102398,0.06
102399,0.0
102400,0.01
102401,0.0
102402,0.0
102403,0.01
102404,0.0
102405,0.0
102406,0.02
102407,0.0
102408,0.01
102409,0.01
102410,0.0
102411,0.02
102412,0.0
102413,0.0
102414,0.0
102415,0.02
102416,0.0
102417,0.0
102418,0.02
102419,0.01
102420,0.0
102421,0.0
102422,0.0
102423,0.0
102424,0.0
102425,0.0
102426,0.04
102427,0.02
102428,0.0
102429,0.0
102430,0.02
102431,0.02
102432,0.0
102433,0.0
102434,0.0
102435,0.0
102436,0.0
102437,0.04
102438,0.0
102439,0.0
102440,0.04
102441,0.0
102442,0.02
102443,0.01
102444,0.01
102445,0.0
102446,0.04
102447,0.0
102448,0.01
102449,0.03
102450,0.01
102451,0.0
102452,0.03
102453,0.01
102454,0.01
102455,0.0
102456,0.0
102457,0.02
102458,0.0
102459,0.02
102460,0.05
102461,0.02
102462,0.0
102463,0.01
102464,0.0
102465,0.01
102466,0.0
102467,0.0
102468,0.01
102469,0.02
102470,0.0
102471,0.0
102472,0.0
102473,0.0
102474,0.1
102475,0.0
102476,0.02
102477,0.07
102478,0.0
102479,0.0
102480,0.01
102481,0.0
102482,0.08
102483,0.0
102484,0.0
102485,0.02
102486,0.01
102487,0.01
102488,0.01
102489,0.01
102490,0.02
102491,0.01
102492,0.0
102493,0.0
102494,0.03
102495,0.03
102496,0.0
102497,0.0
102498,0.06
102499,0.01
102500,0.03
102501,0.0
102502,0.0
102503,0.0
102504,0.01
102505,0.0
102506,0.19
102507,0.01
102508,0.0
102509,0.0
102510,0.0
102511,0.0
102512,0.01
102513,0.01
102514,0.0
102515,0.02
102516,0.0
102517,0.01
102518,0.04
102519,0.0
102520,0.08
102521,0.01
102522,0.01
102523,0.0
102524,0.01
102525,0.0
102526,0.0
102527,0.64
102528,0.01
102529,0.0
102530,0.0
102531,0.0
102532,0.01
102533,0.0
102534,0.14
102535,0.04
102536,0.0
102537,0.0
102538,0.01
102539,0.0
102540,0.04
102541,0.0
102542,0.01
102543,0.01
102544,0.01
102545,0.0
102546,0.0
102547,0.01
102548,0.0
102549,0.02
102550,0.01
102551,0.05
102552,0.0
102553,0.0
102554,0.03
102555,0.0
102556,0.0
102557,0.0
102558,0.0
102559,0.0
102560,0.01
102561,0.03
102562,0.0
102563,0.6
102564,0.08
102565,0.03
102566,0.01
102567,0.0
102568,0.0
102569,0.0
102570,0.04
102571,0.01
102572,0.04
102573,0.0
102574,0.0
102575,0.01
102576,0.0
102577,0.01
102578,0.0
102579,0.0
102580,0.16
102581,0.0
102582,0.03
102583,0.01
102584,0.01
102585,0.0
102586,0.0
102587,0.0
102588,0.0
102589,0.02
102590,0.0
102591,0.0
102592,0.0
102593,0.0
102594,0.01
102595,0.0
102596,0.04
102597,0.0
102598,0.02
102599,0.01
102600,0.02
102601,0.02
102602,0.04
102603,0.0
102604,0.02
102605,0.0
102606,0.06
102607,0.04
102608,0.01
102609,0.03
102610,0.03
102611,0.0
102612,0.02
102613,0.0
102614,0.01
102615,0.0
102616,0.0
102617,0.01
102618,0.0
102619,0.01
102620,0.0
102621,0.0
102622,0.0
102623,0.04
102624,0.01
102625,0.01
102626,0.01
102627,0.2
102628,0.0
102629,0.0
102630,0.0
102631,0.05
102632,0.0
102633,0.0
102634,0.0
102635,0.0
102636,0.0
102637,0.02
102638,0.01
102639,0.0
102640,0.0
102641,0.0
102642,0.0
102643,0.0
102644,0.0
102645,0.1
102646,0.01
102647,0.07
102648,0.0
102649,0.05
102650,0.01
102651,0.0
102652,0.0
102653,0.0
102654,0.01
102655,0.04
102656,0.0
102657,0.0
102658,0.0
102659,0.02
102660,0.0
102661,0.0
102662,0.02
102663,0.0
102664,0.0
102665,0.0
102666,0.03
102667,0.01
102668,0.0
102669,0.02
102670,0.0
102671,0.0
102672,0.0
102673,0.0
102674,0.0
102675,0.0
102676,0.05
102677,0.0
102678,0.0
102679,0.02
102680,0.0
102681,0.0
102682,0.01
102683,0.02
102684,0.01
102685,0.02
102686,0.11
102687,0.0
102688,0.02
102689,0.02
102690,0.0
102691,0.0
102692,0.0
102693,0.03
102694,0.05
102695,0.03
102696,0.0
102697,0.01
102698,0.01
102699,0.0
102700,0.0
102701,0.02
102702,0.0
102703,0.0
102704,0.0
102705,0.0
102706,0.03
102707,0.0
102708,0.0
102709,0.0
102710,0.0
102711,0.0
102712,0.0
102713,0.02
102714,0.0
102715,0.02
102716,0.06
102717,0.0
102718,0.0
102719,0.0
102720,0.0
102721,0.0
102722,0.01
102723,0.0
102724,0.14
102725,0.01
102726,0.0
102727,0.01
102728,0.0
102729,0.0
102730,0.0
102731,0.0
102732,0.0
102733,0.0
102734,0.0
102735,0.0
102736,0.0
102737,0.0
102738,0.01
102739,0.02
102740,0.01
102741,0.07
102742,0.0
102743,0.07
102744,0.0
102745,0.0
102746,0.0
102747,0.01
102748,0.07
102749,0.0
102750,0.0
102751,0.02
102752,0.0
102753,0.0
102754,0.01
102755,0.01
102756,0.0
102757,0.01
102758,0.04
102759,0.0
102760,0.0
102761,0.0
102762,0.07
102763,0.03
102764,0.0
102765,0.0
102766,0.0
102767,0.05
102768,0.02
102769,0.09
102770,0.04
102771,0.01
102772,0.0
102773,0.02
102774,0.0
102775,0.0
102776,0.01
102777,0.0
102778,0.01
102779,0.01
102780,0.0
102781,0.0
102782,0.0
102783,0.0
102784,0.0
102785,0.01
102786,0.0
102787,0.0
102788,0.0
102789,0.0
102790,0.02
102791,0.02
102792,0.02
102793,0.0
102794,0.0
102795,0.01
102796,0.0
102797,0.01
102798,0.01
102799,0.0
102800,0.0
102801,0.02
102802,0.0
102803,0.0
102804,0.01
102805,0.0
102806,0.01
102807,0.01
102808,0.0
102809,0.01
102810,0.02
102811,0.02
102812,0.04
102813,0.0
102814,0.01
102815,0.03
102816,0.0
102817,0.0
102818,0.0
102819,0.02
102820,0.0
102821,0.01
102822,0.02
102823,0.0
102824,0.1
102825,0.0
102826,0.01
102827,0.03
102828,0.0
102829,0.04
102830,0.03
102831,0.02
102832,0.01
102833,0.04
102834,0.0
102835,0.0
102836,0.02
102837,0.0
102838,0.0
102839,0.01
102840,0.03
102841,0.0
102842,0.0
102843,0.0
102844,0.0
102845,0.0
102846,0.0
102847,0.01
102848,0.0
102849,0.0
102850,0.0
102851,0.01
102852,0.0
102853,0.03
102854,0.0
102855,0.04
102856,0.0
102857,0.0
102858,0.0
102859,0.0
102860,0.0
102861,0.0
102862,0.03
102863,0.0
102864,0.02
102865,0.01
102866,0.01
102867,0.06
102868,0.01
102869,0.02
102870,0.0
102871,0.0
102872,0.0
102873,0.01
102874,0.02
102875,0.0
102876,0.02
102877,0.0
102878,0.04
102879,0.06
102880,0.0
102881,0.0
102882,0.02
102883,0.0
102884,0.0
102885,0.0
102886,0.0
102887,0.0
102888,0.0
102889,0.0
102890,0.0
102891,0.0
102892,0.02
102893,0.01
102894,0.0
102895,0.0
102896,0.0
102897,0.0
102898,0.01
102899,0.02
102900,0.0
102901,0.0
102902,0.0
102903,0.01
102904,0.06
102905,0.0
102906,0.1
102907,0.01
102908,0.0
102909,0.0
102910,0.05
102911,0.01
102912,0.0
102913,0.06
102914,0.01
102915,0.0
102916,0.0
102917,0.11
102918,0.02
102919,0.0
102920,0.01
102921,0.0
102922,0.06
102923,0.65
102924,0.22
102925,0.0
102926,0.0
102927,0.04
102928,0.0
102929,0.0
102930,0.0
102931,0.0
102932,0.04
102933,0.0
102934,0.0
102935,0.01
102936,0.01
102937,0.0
102938,0.0
102939,0.03
102940,0.1
102941,0.01
102942,0.0
102943,0.01
102944,0.0
102945,0.0
102946,0.0
102947,0.01
102948,0.11
102949,0.0
102950,0.08
102951,0.02
102952,0.03
102953,0.0
102954,0.02
102955,0.0
102956,0.01
102957,0.0
102958,0.0
102959,0.0
102960,0.02
102961,0.02
102962,0.0
102963,0.02
102964,0.0
102965,0.01
102966,0.0
102967,0.0
102968,0.0
102969,0.0
102970,0.02
102971,0.0
102972,0.02
102973,0.0
102974,0.08
102975,0.0
102976,0.0
102977,0.0
102978,0.0
102979,0.04
102980,0.0
102981,0.0
102982,0.0
102983,0.0
102984,0.01
102985,0.0
102986,0.01
102987,0.02
102988,0.0
102989,0.0
102990,0.0
102991,0.0
102992,0.0
102993,0.02
102994,0.01
102995,0.0
102996,0.01
102997,0.01
102998,0.0
102999,0.01
103000,0.0
103001,0.0
103002,0.01
103003,0.02
103004,0.02
103005,0.0
103006,0.0
103007,0.03
103008,0.0
103009,0.0
103010,0.01
103011,0.0
103012,0.0
103013,0.07
103014,0.0
103015,0.0
103016,0.01
103017,0.01
103018,0.0
103019,0.08
103020,0.0
103021,0.0
103022,0.0
103023,0.02
103024,0.03
103025,0.0
103026,0.0
103027,0.0
103028,0.0
103029,0.04
103030,0.0
103031,0.0
103032,0.0
103033,0.04
103034,0.0
103035,0.0
103036,0.01
103037,0.0
103038,0.03
103039,0.0
103040,0.0
103041,0.01
103042,0.0
103043,0.0
103044,0.0
103045,0.01
103046,0.05
103047,0.0
103048,0.0
103049,0.0
103050,0.0
103051,0.0
103052,0.0
103053,0.0
103054,0.01
103055,0.01
103056,0.02
103057,0.0
103058,0.0
103059,0.02
103060,0.01
103061,0.05
103062,0.01
103063,0.0
103064,0.0
103065,0.0
103066,0.0
103067,0.03
103068,0.01
103069,0.03
103070,0.01
103071,0.02
103072,0.0
103073,0.0
103074,0.01
103075,0.01
103076,0.02
103077,0.0
103078,0.0
103079,0.03
103080,0.0
103081,0.03
103082,0.0
103083,0.03
103084,0.0
103085,0.01
103086,0.02
103087,0.03
103088,0.0
103089,0.0
103090,0.0
103091,0.03
103092,0.0
103093,0.01
103094,0.0
103095,0.0
103096,0.0
103097,0.02
103098,0.0
103099,0.0
103100,0.02
103101,0.04
103102,0.0
103103,0.0
103104,0.0
103105,0.0
103106,0.0
103107,0.0
103108,0.04
103109,0.0
103110,0.0
103111,0.0
103112,0.0
103113,0.0
103114,0.0
103115,0.0
103116,0.01
103117,0.0
103118,0.01
103119,0.07
103120,0.0
103121,0.03
103122,0.0
103123,0.0
103124,0.02
103125,0.01
103126,0.0
103127,0.01
103128,0.0
103129,0.0
103130,0.0
103131,0.0
103132,0.0
103133,0.09
103134,0.0
103135,0.0
103136,0.0
103137,0.0
103138,0.0
103139,0.0
103140,0.0
103141,0.0
103142,0.0
103143,0.03
103144,0.01
103145,0.01
103146,0.0
103147,0.0
103148,0.0
103149,0.1
103150,0.01
103151,0.03
103152,0.05
103153,0.04
103154,0.03
103155,0.0
103156,0.0
103157,0.0
103158,0.03
103159,0.0
103160,0.0
103161,0.0
103162,0.0
103163,0.0
103164,0.0
103165,0.0
103166,0.02
103167,0.0
103168,0.01
103169,0.0
103170,0.0
103171,0.01
103172,0.0
103173,0.0
103174,0.0
103175,0.01
103176,0.01
103177,0.0
103178,0.0
103179,0.0
103180,0.01
103181,0.0
103182,0.0
103183,0.03
103184,0.08
103185,0.0
103186,0.01
103187,0.0
103188,0.0
103189,0.0
103190,0.0
103191,0.03
103192,0.0
103193,0.13
103194,0.0
103195,0.01
103196,0.0
103197,0.0
103198,0.0
103199,0.0
103200,0.0
103201,0.73
103202,0.01
103203,0.0
103204,0.0
103205,0.0
103206,0.04
103207,0.0
103208,0.03
103209,0.0
103210,0.01
103211,0.0
103212,0.0
103213,0.0
103214,0.02
103215,0.03
103216,0.0
103217,0.0
103218,0.02
103219,0.07
103220,0.05
103221,0.0
103222,0.01
103223,0.01
103224,0.02
103225,0.01
103226,0.0
103227,0.0
103228,0.0
103229,0.0
103230,0.0
103231,0.0
103232,0.0
103233,0.0
103234,0.0
103235,0.03
103236,0.01
103237,0.0
103238,0.0
103239,0.0
103240,0.0
103241,0.02
103242,0.0
103243,0.02
103244,0.05
103245,0.03
103246,0.02
103247,0.01
103248,0.0
103249,0.0
103250,0.03
103251,0.01
103252,0.08
103253,0.0
103254,0.03
103255,0.01
103256,0.04
103257,0.01
103258,0.0
103259,0.0
103260,0.0
103261,0.0
103262,0.03
103263,0.0
103264,0.01
103265,0.05
103266,0.72
103267,0.0
103268,0.01
103269,0.0
103270,0.0
103271,0.02
103272,0.04
103273,0.03
103274,0.04
103275,0.06
103276,0.0
103277,0.02
103278,0.0
103279,0.08
103280,0.01
103281,0.01
103282,0.02
103283,0.0
103284,0.0
103285,0.0
103286,0.01
103287,0.01
103288,0.0
103289,0.0
103290,0.05
103291,0.0
103292,0.0
103293,0.0
103294,0.0
103295,0.0
103296,0.0
103297,0.0
103298,0.05
103299,0.0
103300,0.03
103301,0.0
103302,0.0
103303,0.0
103304,0.0
103305,0.01
103306,0.0
103307,0.07
103308,0.01
103309,0.0
103310,0.0
103311,0.01
103312,0.02
103313,0.0
103314,0.0
103315,0.03
103316,0.04
103317,0.0
103318,0.0
103319,0.0
103320,0.0
103321,0.0
103322,0.01
103323,0.0
103324,0.0
103325,0.0
103326,0.02
103327,0.0
103328,0.01
103329,0.02
103330,0.0
103331,0.0
103332,0.01
103333,0.01
103334,0.0
103335,0.01
103336,0.04
103337,0.0
103338,0.06
103339,0.0
103340,0.01
103341,0.01
103342,0.03
103343,0.02
103344,0.0
103345,0.0
103346,0.0
103347,0.0
103348,0.0
103349,0.0
103350,0.01
103351,0.01
103352,0.0
103353,0.02
103354,0.0
103355,0.0
103356,0.02
103357,0.03
103358,0.01
103359,0.0
103360,0.0
103361,0.01
103362,0.01
103363,0.0
103364,0.0
103365,0.0
103366,0.01
103367,0.0
103368,0.05
103369,0.0
103370,0.01
103371,0.0
103372,0.0
103373,0.0
103374,0.0
103375,0.0
103376,0.02
103377,0.0
103378,0.0
103379,0.0
103380,0.01
103381,0.0
103382,0.0
103383,0.0
103384,0.0
103385,0.0
103386,0.0
103387,0.0
103388,0.02
103389,0.0
103390,0.0
103391,0.0
103392,0.0
103393,0.01
103394,0.07
103395,0.0
103396,0.0
103397,0.0
103398,0.0
103399,0.03
103400,0.0
103401,0.0
103402,0.0
103403,0.0
103404,0.03
103405,0.0
103406,0.0
103407,0.0
103408,0.01
103409,0.0
103410,0.0
103411,0.0
103412,0.17
103413,0.0
103414,0.01
103415,0.0
103416,0.04
103417,0.0
103418,0.0
103419,0.0
103420,0.0
103421,0.01
103422,0.0
103423,0.01
103424,0.0
103425,0.0
103426,0.01
103427,0.0
103428,0.0
103429,0.0
103430,0.0
103431,0.0
103432,0.01
103433,0.0
103434,0.0
103435,0.0
103436,0.0
103437,0.0
103438,0.01
103439,0.0
103440,0.0
103441,0.01
103442,0.01
103443,0.0
103444,0.0
103445,0.0
103446,0.01
103447,0.0
103448,0.0
103449,0.0
103450,0.01
103451,0.0
103452,0.01
103453,0.0
103454,0.0
103455,0.0
103456,0.0
103457,0.0
103458,0.0
103459,0.0
103460,0.0
103461,0.0
103462,0.0
103463,0.03
103464,0.01
103465,0.02
103466,0.11
103467,0.59
103468,0.01
103469,0.0
103470,0.0
103471,0.01
103472,0.0
103473,0.01
103474,0.01
103475,0.0
103476,0.0
103477,0.0
103478,0.01
103479,0.01
103480,0.01
103481,0.0
103482,0.0
103483,0.01
103484,0.0
103485,0.06
103486,0.03
103487,0.0
103488,0.01
103489,0.0
103490,0.0
103491,0.0
103492,0.0
103493,0.0
103494,0.01
103495,0.03
103496,0.0
103497,0.02
103498,0.01
103499,0.66
103500,0.01
103501,0.0
103502,0.0
103503,0.0
103504,0.01
103505,0.03
103506,0.02
103507,0.03
103508,0.01
103509,0.0
103510,0.01
103511,0.0
103512,0.05
103513,0.0
103514,0.0
103515,0.0
103516,0.0
103517,0.01
103518,0.0
103519,0.0
103520,0.01
103521,0.0
103522,0.64
103523,0.0
103524,0.0
103525,0.01
103526,0.0
103527,0.01
103528,0.0
103529,0.01
103530,0.0
103531,0.0
103532,0.0
103533,0.0
103534,0.01
103535,0.02
103536,0.0
103537,0.0
103538,0.0
103539,0.05
103540,0.02
103541,0.0
103542,0.03
103543,0.0
103544,0.07
103545,0.0
103546,0.01
103547,0.0
103548,0.03
103549,0.0
103550,0.0
103551,0.0
103552,0.0
103553,0.05
103554,0.0
103555,0.0
103556,0.01
103557,0.0
103558,0.0
103559,0.01
103560,0.01
103561,0.0
103562,0.01
103563,0.0
103564,0.0
103565,0.03
103566,0.0
103567,0.0
103568,0.03
103569,0.08
103570,0.09
103571,0.0
103572,0.0
103573,0.04
103574,0.0
103575,0.1
103576,0.01
103577,0.0
103578,0.0
103579,0.0
103580,0.02
103581,0.02
103582,0.0
103583,0.0
103584,0.0
103585,0.0
103586,0.03
103587,0.0
103588,0.0
103589,0.0
103590,0.03
103591,0.01
103592,0.03
103593,0.0
103594,0.0
103595,0.04
103596,0.0
103597,0.01
103598,0.0
103599,0.01
103600,0.01
103601,0.03
103602,0.0
103603,0.0
103604,0.0
103605,0.0
103606,0.0
103607,0.0
103608,0.0
103609,0.0
103610,0.0
103611,0.0
103612,0.0
103613,0.0
103614,0.01
103615,0.01
103616,0.01
103617,0.01
103618,0.0
103619,0.0
103620,0.0
103621,0.0
103622,0.0
103623,0.0
103624,0.0
103625,0.0
103626,0.0
103627,0.03
103628,0.0
103629,0.0
103630,0.0
103631,0.01
103632,0.02
103633,0.0
103634,0.0
103635,0.01
103636,0.0
103637,0.0
103638,0.0
103639,0.0
103640,0.0
103641,0.0
103642,0.0
103643,0.0
103644,0.0
103645,0.01
103646,0.01
103647,0.02
103648,0.01
103649,0.01
103650,0.05
103651,0.05
103652,0.0
103653,0.02
103654,0.03
103655,0.0
103656,0.0
103657,0.0
103658,0.0
103659,0.0
103660,0.04
103661,0.03
103662,0.0
103663,0.02
103664,0.0
103665,0.02
103666,0.0
103667,0.01
103668,0.06
103669,0.01
103670,0.01
103671,0.02
103672,0.0
103673,0.0
103674,0.0
103675,0.0
103676,0.01
103677,0.0
103678,0.06
103679,0.0
103680,0.01
103681,0.01
103682,0.0
103683,0.0
103684,0.02
103685,0.0
103686,0.01
103687,0.0
103688,0.0
103689,0.0
103690,0.01
103691,0.01
103692,0.0
103693,0.0
103694,0.01
103695,0.0
103696,0.01
103697,0.0
103698,0.0
103699,0.0
103700,0.0
103701,0.0
103702,0.01
103703,0.0
103704,0.03
103705,0.0
103706,0.0
103707,0.0
103708,0.05
103709,0.01
103710,0.0
103711,0.0
103712,0.0
103713,0.01
103714,0.03
103715,0.01
103716,0.0
103717,0.0
103718,0.0
103719,0.0
103720,0.07
103721,0.02
103722,0.08
103723,0.0
103724,0.01
103725,0.01
103726,0.0
103727,0.07
103728,0.13
103729,0.0
103730,0.0
103731,0.01
103732,0.02
103733,0.0
103734,0.0
103735,0.0
103736,0.05
103737,0.0
103738,0.01
103739,0.0
103740,0.0
103741,0.01
103742,0.0
103743,0.0
103744,0.0
103745,0.0
103746,0.0
103747,0.0
103748,0.0
103749,0.0
103750,0.0
103751,0.0
103752,0.01
103753,0.0
103754,0.0
103755,0.03
103756,0.0
103757,0.0
103758,0.01
103759,0.0
103760,0.0
103761,0.0
103762,0.01
103763,0.09
103764,0.04
103765,0.0
103766,0.0
103767,0.0
103768,0.0
103769,0.0
103770,0.02
103771,0.0
103772,0.0
103773,0.02
103774,0.0
103775,0.0
103776,0.02
103777,0.0
103778,0.02
103779,0.0
103780,0.0
103781,0.0
103782,0.0
103783,0.01
103784,0.0
103785,0.0
103786,0.0
103787,0.01
103788,0.0
103789,0.0
103790,0.03
103791,0.6
103792,0.0
103793,0.0
103794,0.0
103795,0.0
103796,0.0
103797,0.0
103798,0.06
103799,0.01
103800,0.0
103801,0.03
103802,0.03
103803,0.01
103804,0.01
103805,0.05
103806,0.0
103807,0.0
103808,0.0
103809,0.68
103810,0.0
103811,0.03
103812,0.01
103813,0.0
103814,0.05
103815,0.0
103816,0.0
103817,0.0
103818,0.0
103819,0.03
103820,0.09
103821,0.01
103822,0.0
103823,0.01
103824,0.0
103825,0.0
103826,0.0
103827,0.0
103828,0.0
103829,0.04
103830,0.0
103831,0.08
103832,0.0
103833,0.0
103834,0.0
103835,0.02
103836,0.0
103837,0.0
103838,0.02
103839,0.02
103840,0.0
103841,0.02
103842,0.01
103843,0.0
103844,0.02
103845,0.0
103846,0.0
103847,0.01
103848,0.0
103849,0.0
103850,0.0
103851,0.57
103852,0.0
103853,0.0
103854,0.03
103855,0.01
103856,0.0
103857,0.0
103858,0.0
103859,0.01
103860,0.0
103861,0.0
103862,0.0
103863,0.0
103864,0.0
103865,0.01
103866,0.0
103867,0.0
103868,0.0
103869,0.0
103870,0.0
103871,0.0
103872,0.01
103873,0.04
103874,0.0
103875,0.0
103876,0.0
103877,0.0
103878,0.0
103879,0.0
103880,0.1
103881,0.02
103882,0.07
103883,0.0
103884,0.08
103885,0.0
103886,0.01
103887,0.0
103888,0.0
103889,0.02
103890,0.01
103891,0.01
103892,0.02
103893,0.04
103894,0.03
103895,0.03
103896,0.01
103897,0.0
103898,0.0
103899,0.0
103900,0.01
103901,0.0
103902,0.05
103903,0.0
103904,0.0
103905,0.0
103906,0.02
103907,0.0
103908,0.03
103909,0.0
103910,0.0
103911,0.0
103912,0.0
103913,0.01
103914,0.0
103915,0.0
103916,0.0
103917,0.0
103918,0.0
103919,0.05
103920,0.0
103921,0.04
103922,0.01
103923,0.01
103924,0.01
103925,0.0
103926,0.0
103927,0.0
103928,0.0
103929,0.0
103930,0.02
103931,0.0
103932,0.0
103933,0.0
103934,0.0
103935,0.0
103936,0.0
103937,0.0
103938,0.02
103939,0.01
103940,0.0
103941,0.0
